,Unnamed: 0,TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,OrderDate,TransactionTime,ItemProfit,WeekID,DayID
452616,452616,T298149,4073,31/12/91,M,NAGPUR,4695.86,2016-11-08,164829.0,401.0,43,305
452669,452669,T298209,6464,8/3/83,M,HISAR,4410.57,2016-11-08,215556.0,250.0,43,305
452672,452672,T298212,3502,9/10/75,M,MUMBAI,104238.65,2016-11-08,224656.0,145.96,43,305
452718,452718,T298274,4434,28/11/92,M,PUNE,9155.7,2016-11-08,204425.0,100.0,43,305
452821,452821,T298490,4092,30/6/92,M,FARIDABAD,10123.67,2016-11-08,221335.0,50.0,43,305
452823,452823,T298492,5190,6/3/93,M,MUMBAI,13296.08,2016-11-08,224916.0,210.0,43,305
452837,452837,T298506,4758,28/12/84,F,GURGAON,4217.99,2016-11-08,221111.0,26.0,43,305
452858,452858,T298533,3894,23/4/82,F,DELHI,8690.56,2016-11-08,204833.0,802.0,43,305
452918,452918,T298719,2626,28/3/79,M,NORTH 24 PARGANAS,456.5,2016-11-08,223616.0,110.0,43,305
452940,452940,T298746,6877,2/1/72,M,NEW DELHI,12581.68,2016-11-08,224246.0,649.0,43,305
453034,453034,T298988,3712,21/9/88,M,VASAI (EAST),29959.89,2016-11-08,234704.0,180.0,43,305
453051,453051,T299019,1911,7/1/92,F,MUMBAI,14175.74,2016-11-08,230016.0,47.0,43,305
453078,453078,T299130,6471,16/5/82,M,MUMBAI,182757.74,2016-11-08,231423.0,1365.0,43,305
453112,453112,T299199,3129,7/10/82,M,BANGALORE,3338.59,2016-11-08,221049.0,160.0,43,305
453117,453117,T299206,2762,28/12/81,M,NOIDA,256732.73,2016-11-08,222422.0,803.5,43,305
453138,453138,T299231,487,17/12/92,F,NURPUR,3214.16,2016-11-08,230257.0,606.9,43,305
453157,453157,T299265,6039,4/12/83,F,NAVI MUMBAI,1.91,2016-11-08,213428.0,484.4,43,305
453173,453173,T299370,2962,22/4/88,M,MUMBAI,1007.69,2016-11-08,174940.0,32.0,43,305
453198,453198,T299432,6126,11/4/87,M,KORAMANGALA BANGALORE,583002.53,2016-11-08,214315.0,1000.0,43,305
453209,453209,T299448,3742,10/4/94,M,SANT KABIR NAGAR,10654.69,2016-11-08,212623.0,270.0,43,305
453214,453214,T299457,1431,4/2/89,M,TINSUKIA,3045.11,2016-11-08,222009.0,410.0,43,305
453293,453293,T299705,5567,12/7/77,M,GURGAON,8294.73,2016-11-08,214633.0,1000.0,43,305
453331,453331,T299769,885,7/11/87,F,NEW DELHI,1866.93,2016-11-08,220530.0,599.0,43,305
453356,453356,T299913,4182,29/9/84,M,MANGALURU,30576.2,2016-11-08,214529.0,984.0,43,305
453396,453396,T299984,1529,21/3/62,F,(MOHALI) KHARAR,439.71,2016-11-08,125248.0,50.0,43,305
453404,453404,T299993,1420,12/12/88,M,TIRUNELVELI,24771.88,2016-11-08,231126.0,300.0,43,305
453536,453536,T300416,6504,4/12/93,M,BHIWANI,21571.74,2016-11-08,222339.0,178.0,43,305
453645,453645,T300709,2068,21/7/94,M,AJMER,979.7,2016-11-08,174609.0,179.0,43,305
453722,453722,T300970,4504,5/9/89,M,BANGALORE,2098.82,2016-11-08,215759.0,148.0,43,305
453731,453731,T300980,2183,11/11/92,M,MUMBAI,7755.06,2016-11-08,212515.0,50.0,43,305
453774,453774,T301034,1532,3/2/86,M,MUMBAI,120006.32,2016-11-08,230302.0,16.33,43,305
453830,453830,T6376,2546,27/8/92,M,NOIDA,17243.17,2016-09-27,190804.0,91.0,37,263
453852,453852,T6628,1611,22/11/67,M,JHAJJAR,417519.88,2016-09-27,183551.0,149.0,37,263
453869,453869,T6921,2411,22/2/76,M,SEHORE,12380.47,2016-09-27,194913.0,1000.0,37,263
453883,453883,T7387,6068,12/9/86,M,GHAZIABAD,11444.74,2016-09-27,194234.0,130.37,37,263
453919,453919,T7960,127,3/2/86,M,GURGAON,29303.07,2016-09-27,180823.0,400.0,37,263
453941,453941,T8258,477,25/6/95,M,GREATER NOIDA,20910.11,2016-09-27,194856.0,100.0,37,263
453957,453957,T8501,4968,7/9/88,M,FARIDABAD,36409.61,2016-09-27,185610.0,299.0,37,263
453973,453973,T8710,5469,9/3/89,F,IMPHAL WEST,843.58,2016-09-27,90550.0,60.0,37,263
453993,453993,T8761,530,30/5/93,M,ALWAR,32387.79,2016-09-27,181619.0,30.0,37,263
454002,454002,T8938,2976,28/8/96,M,HYDERABAD,123.52,2016-09-27,180610.0,360.0,37,263
454032,454032,T9187,6721,3/7/61,M,MOHALI,154554.32,2016-09-27,121349.0,9.99,37,263
454051,454051,T9234,4923,11/5/89,M,HOSANAGARA,125.24,2016-09-27,194528.0,220.0,37,263
454074,454074,T9479,793,22/9/90,M,KRISHNAGIRI,2391.59,2016-09-27,190730.0,500.0,37,263
454126,454126,T10003,4199,27/12/89,M,BANGALORE,6768.75,2016-09-27,181139.0,210.0,37,263
454175,454175,T10225,4249,24/8/86,M,KHARAR,9348.72,2016-09-27,162518.0,300.0,37,263
454217,454217,T10372,7067,9/2/80,F,AMBALA CANTT,14676.62,2016-09-27,172225.0,100.0,37,263
454220,454220,T10382,2475,12/4/82,M,SRINAGAR,74327.62,2016-09-27,165636.0,300.0,37,263
454258,454258,T10553,777,27/9/96,M,DELHI,10082.49,2016-09-27,152327.0,605.0,37,263
454303,454303,T10724,6329,26/12/79,M,PUNE,1.62,2016-09-27,154024.0,850.0,37,263
454308,454308,T10730,4645,28/12/95,M,PILANI,67535.09,2016-09-27,173458.0,50.0,37,263
454309,454309,T10747,7344,25/7/84,M,DELHI,8074.11,2016-09-27,152608.0,403.0,37,263
454352,454352,T10937,5981,9/9/73,M,NAVI MUMBAI,6442.42,2016-09-27,175413.0,92.0,37,263
454400,454400,T11131,436,3/10/87,M,NOKHA,1050.12,2016-09-27,175945.0,249.0,37,263
454408,454408,T11146,5116,29/10/87,M,NOIDA,21565.47,2016-09-27,173058.0,100.0,37,263
454413,454413,T11162,773,17/10/93,M,NEW DELHI,3200.39,2016-09-27,172304.0,100.0,37,263
454425,454425,T11180,6251,26/12/87,F,NOIDA,1968.55,2016-09-27,170448.0,308.0,37,263
454454,454454,T11422,3358,1/1/1800,M,MOTHERSON COMPANY FARIDABAD,1167.64,2016-09-27,171824.0,200.0,37,263
454463,454463,T11436,5472,1/1/1800,M,HOSPITAL NEW DELHI,59281.23,2016-09-27,171526.0,318.0,37,263
454481,454481,T11466,4917,18/6/90,M,FARIDABAD,31472.32,2016-09-27,170155.0,44.0,37,263
454495,454495,T11497,6968,1/1/1800,M,NEW DELHI,356.17,2016-09-27,155558.0,100.0,37,263
454513,454513,T11689,5697,10/2/87,M,GHAZIABAD,0.47,2016-09-27,160219.0,30.0,37,263
454525,454525,T11711,1876,1/2/91,M,MUMBAI,25033.47,2016-09-27,160523.0,100.0,37,263
454590,454590,T11951,6557,10/8/82,M,GHAZIABAD,536.44,2016-09-27,154623.0,50.0,37,263
454598,454598,T11963,2290,1/6/95,F,MANDYA,18.17,2016-09-27,175431.0,30.0,37,263
454624,454624,T12019,6335,30/1/93,M,DELHI,1860.0,2016-09-27,175446.0,255.0,37,263
454645,454645,T12148,7084,15/8/56,M,JODHPUR,51970.5,2016-09-27,171412.0,49.0,37,263
454648,454648,T12170,4882,7/1/90,M,NO 3 NR LALLAN HOTEL THANE,13111.21,2016-09-27,154154.0,50.0,37,263
454658,454658,T12194,5236,11/9/88,M,BAHADURGARH,2188.37,2016-09-27,174616.0,606.9,37,263
454758,454758,T12501,3145,14/8/88,M,BANGALORE,12008.44,2016-09-27,155123.0,500.0,37,263
454814,454814,T12670,4056,3/7/85,M,MUMBAI,15847.12,2016-09-27,180025.0,50.0,37,263
454832,454832,T12780,2333,11/3/87,F,KOLKATA,24580.3,2016-09-27,154142.0,490.0,37,263
454844,454844,T12835,1499,14/11/97,M,BHOPAL,10505.54,2016-09-27,155754.0,629.46,37,263
454887,454887,T12965,3977,2/8/82,F,MUMBAI,64221.61,2016-09-27,171454.0,10.0,37,263
454939,454939,T13115,1198,31/5/94,M,MUMBAI,51.92,2016-09-27,162352.0,600.0,37,263
454970,454970,T13240,7019,1/12/93,M,VAISHALI,5142.8,2016-09-27,163543.0,69.0,37,263
455048,455048,T13546,582,20/4/82,M,MADURAI,12306.73,2016-09-27,152007.0,220.0,37,263
455080,455080,T13637,4454,23/2/86,F,VAZHOOR,3662.37,2016-09-27,175146.0,1397.01,37,263
455091,455091,T13660,7359,12/8/87,M,DELHI,14073.5,2016-09-27,174117.0,732.52,37,263
455121,455121,T13799,5623,22/11/92,M,DELHI,4700.31,2016-09-27,153841.0,600.0,37,263
455130,455130,T13829,6531,7/12/80,M,THANE WEST,3726.66,2016-09-27,155910.0,180.0,37,263
455161,455161,T13893,620,20/9/95,M,BANGALORE,2891.5,2016-09-27,165638.0,21.76,37,263
455165,455165,T13966,6176,1/1/93,M,DELHI,4330.38,2016-09-27,170452.0,49.0,37,263
455194,455194,T19946,5368,4/12/89,M,MOHALI,14.51,2016-09-27,134948.0,200.0,37,263
455213,455213,T20655,3306,14/5/90,F,DELHI,15567.93,2016-09-27,142129.0,175.0,37,263
455438,455438,T23956,430,6/6/91,F,INDORE,32306.56,2016-09-27,174155.0,100.0,37,263
455512,455512,T24178,6719,24/12/81,M,DELHI,0.68,2016-09-27,161332.0,400.0,37,263
455521,455521,T24290,7199,7/6/79,M,MUMBAI,15180.75,2016-09-27,162456.0,99.0,37,263
455526,455526,T24299,6611,13/8/89,F,JALANDHAR,40945.39,2016-09-27,161357.0,101.15,37,263
455552,455552,T24347,6696,8/3/85,F,CHENNAI,13059.06,2016-09-27,160901.0,240.0,37,263
455581,455581,T24476,5557,6/3/77,M,PINJORE,8963.78,2016-09-27,172425.0,100.0,37,263
455677,455677,T24849,2934,5/1/93,F,NOIDA,67714.63,2016-09-27,165821.0,1000.0,37,263
455710,455710,T25040,1173,24/2/91,F,GHAZIABAD,8773.64,2016-09-27,154733.0,49.0,37,263
455716,455716,T25055,4782,9/8/96,M,NEW DELHI,11185.29,2016-09-27,152247.0,320.0,37,263
455753,455753,T25255,7092,28/9/78,F,RAIPUR,,2016-09-27,175429.0,301.0,37,263
455756,455756,T25267,1366,12/8/88,M,GURGAON,6241.32,2016-09-27,175129.0,140.0,37,263
455835,455835,T25780,4815,1/1/1800,M,DELHI,60653.87,2016-09-27,155523.0,255.0,37,263
455850,455850,T25901,7196,27/9/79,F,MUMBAI,23426.57,2016-09-27,174202.0,180.0,37,263
455932,455932,T26210,6021,24/11/97,M,CHENNAI,13841.45,2016-09-27,175918.0,245.0,37,263
456009,456009,T27457,1752,3/6/97,F,THANE,32700.28,2016-09-27,160438.0,70.0,37,263
456015,456015,T27629,1233,1/1/1800,M,JALANDHAR,8009.21,2016-09-27,124934.0,59.99,37,263
456129,456129,T29023,5271,22/11/92,M,DELHI,4700.31,2016-09-27,153805.0,600.0,37,263
456137,456137,T29058,393,5/12/97,M,BANGALORE,1964.95,2016-09-27,151753.0,100.0,37,263
456142,456142,T29186,2779,28/2/87,M,DARBHANGA,2625.86,2016-09-27,152249.0,50.0,37,263
456213,456213,T29726,5376,31/8/80,M,BANGALORE,5521.06,2016-09-27,162803.0,270.0,37,263
456277,456277,T30198,6084,17/4/95,M,SIVAGANGA,4881.52,2016-09-27,153045.0,30.0,37,263
456278,456278,T30220,6474,21/1/88,F,MUMBAI,39233.01,2016-09-27,152136.0,693.0,37,263
456377,456377,T35036,1541,8/5/91,F,MUMBAI,28527.34,2016-09-27,80055.0,245.6,37,263
456412,456412,T35265,2676,28/3/74,M,JALGAON,3769.76,2016-09-27,71550.0,402.0,37,263
456418,456418,T35283,1995,27/6/91,M,MUMBAI,7573.9,2016-09-27,12129.0,49.0,37,263
456420,456420,T35299,5019,12/2/91,F,REWARI,1034.96,2016-09-27,63524.0,50.0,37,263
456448,456448,T35382,4646,22/10/88,M,KOLKATA,8.79,2016-09-27,32933.0,600.0,37,263
456481,456481,T35698,3155,29/10/81,M,GURGAON,948.57,2016-09-27,90359.0,625.0,37,263
456484,456484,T35702,1067,28/6/80,M,THANE W,18380.69,2016-09-27,102012.0,111.0,37,263
456504,456504,T35747,4919,14/2/78,F,MUMBAI,60533.42,2016-09-27,92619.0,318.0,37,263
456530,456530,T35907,2912,12/12/91,F,SILIGURI,793.01,2016-09-27,75935.0,56.0,37,263
456553,456553,T35943,5535,4/7/89,M,ALWAR,5786.67,2016-09-27,84651.0,171.0,37,263
456598,456598,T36164,5331,3/12/93,M,DELHI,209.4,2016-09-27,13001.0,200.19,37,263
456615,456615,T36194,27,7/8/88,F,GURGAON,101301.06,2016-09-27,95328.0,500.0,37,263
456644,456644,T36377,5778,10/2/89,M,NEW DELHI,206153.89,2016-09-27,85234.0,157.0,37,263
456660,456660,T36417,1626,30/12/93,M,JAIPUR,11448.21,2016-09-27,91753.0,179.0,37,263
456712,456712,T36609,3323,22/12/94,F,THANE,2.79,2016-09-27,84137.0,20.0,37,263
456800,456800,T37076,6189,18/12/90,M,KOLKATA,79.48,2016-09-27,3227.0,222.0,37,263
456893,456893,T37913,6989,22/9/96,M,RANGA REDDY,3506.06,2016-09-27,15419.0,19.0,37,263
456905,456905,T37963,65,1/1/1800,M,NEW DELHI,187167.18,2016-09-27,12047.0,960.0,37,263
456944,456944,T38147,134,19/9/91,M,GURGAON,218560.68,2016-09-27,200017.0,500.0,37,263
456994,456994,T38253,5404,9/5/81,M,CHENNAI,18738.94,2016-09-27,195049.0,800.0,37,263
457029,457029,T38352,3893,16/10/84,M,HYDERABAD,178289.0,2016-09-27,220401.0,340.0,37,263
457130,457130,T38602,7146,3/6/92,M,HAMIRPUR,1129.73,2016-09-27,191746.0,50.0,37,263
457198,457198,T38795,1400,6/7/89,M,NEW DELHI,4525.35,2016-09-27,184719.0,550.0,37,263
457247,457247,T38889,6128,1/11/81,F,GHAZIABAD,3487.99,2016-09-27,201503.0,236.0,37,263
457296,457296,T39049,2747,2/6/66,M,VISAKHAPATNAM,51979.86,2016-09-27,195443.0,180.0,37,263
457384,457384,T39284,6772,20/3/92,F,KOLKATA,23016.13,2016-09-27,193512.0,178.0,37,263
457398,457398,T39300,4192,2/2/91,M,BENGALURU,337.1,2016-09-27,192913.0,1392.0,37,263
457433,457433,T39417,5154,15/1/89,M,NOIDA,39912.7,2016-09-27,202340.0,60.0,37,263
457490,457490,T39533,6462,26/11/84,M,NAME EAST KHASI HILLS SHILLONG,135.5,2016-09-27,185156.0,67.0,37,263
457501,457501,T39577,421,29/4/94,M,MARATHALLI OUTER RING RD BANGALORE,19937.27,2016-09-27,210422.0,390.0,37,263
457546,457546,T39691,5449,17/11/93,M,SAHA GANG,56579.75,2016-09-27,190955.0,50.0,37,263
457609,457609,T39889,1297,22/8/91,M,DELHI,12779.46,2016-09-27,175125.0,170.0,37,263
457634,457634,T39926,1048,14/4/87,F,BANGALORE,57994.01,2016-09-27,200633.0,120.0,37,263
457779,457779,T40279,4655,19/12/92,M,NEW DELHI,16540.54,2016-09-27,205654.0,60.0,37,263
457917,457917,T40608,2884,10/10/86,M,DELHI,7100.47,2016-09-27,200542.0,450.0,37,263
457951,457951,T40708,3869,7/9/81,F,NOIDA,27786.19,2016-09-27,180234.0,209.0,37,263
457977,457977,T40773,7039,9/2/81,M,FARIDABAD,5326.15,2016-09-27,200328.0,198.6,37,263
457982,457982,T40785,6336,17/9/86,M,JAIPUR,6585.31,2016-09-27,215424.0,100.85,37,263
457996,457996,T40816,4066,4/6/91,M,DELHI,30165.24,2016-09-27,201518.0,463.0,37,263
457999,457999,T40819,4518,8/4/88,M,GHAZIABAD,35448.74,2016-09-27,195319.0,560.0,37,263
458050,458050,T40926,2589,17/4/82,M,MUMBAI,6862.59,2016-09-27,193038.0,500.0,37,263
458118,458118,T41083,2446,18/6/77,F,MUMBAI,41486.07,2016-09-27,202018.0,210.0,37,263
458130,458130,T41109,1599,4/1/80,M,JALANDHAR,21859.47,2016-09-27,210051.0,199.0,37,263
458139,458139,T41129,2353,31/10/92,M,SIRMAUR,114.92,2016-09-27,191238.0,10.0,37,263
458177,458177,T41220,6267,3/12/84,M,FARIDABAD,21785.03,2016-09-27,204037.0,500.0,37,263
458242,458242,T41377,3674,12/6/91,M,THANE,33422.11,2016-09-27,194812.0,60.0,37,263
458259,458259,T41451,6833,3/11/75,M,CHENNAI,12960.8,2016-09-27,200011.0,206.29,37,263
458269,458269,T90415,1996,6/3/81,M,KOLKATA,947.5,2016-09-27,175759.0,351.0,37,263
458306,458306,T90512,6710,5/3/97,M,UDAIPUR,13.77,2016-09-27,144653.0,60.0,37,263
458384,458384,T90792,276,17/7/92,F,DELHI,6984.8,2016-09-27,193218.0,247.0,37,263
458409,458409,T90915,5839,3/1/90,F,DELHI,3449.08,2016-09-27,200902.0,315.6,37,263
458432,458432,T91060,6879,31/12/97,M,MUMBAI,5333.33,2016-09-27,140623.0,60.0,37,263
458472,458472,T91257,5098,12/3/92,M,KOLKATA,11563.66,2016-09-27,232438.0,295.0,37,263
458492,458492,T91322,5537,26/5/68,M,MUMBAI,184809.37,2016-09-27,230600.0,550.0,37,263
458524,458524,T91475,3402,24/9/87,M,NAVI MUMBAI,16827.67,2016-09-27,202801.0,33.77,37,263
458535,458535,T91502,6103,2/1/83,M,CHENNAI,15719.76,2016-09-27,202323.0,270.0,37,263
458539,458539,T91513,3511,19/1/87,M,LUDHIANA,634.33,2016-09-27,210356.0,252.0,37,263
458545,458545,T91529,7001,29/7/93,M,NISRALE,16576.75,2016-09-27,202056.0,100.0,37,263
458548,458548,T91542,2375,1/1/1800,M,MUMBAI,10122.0,2016-09-27,203648.0,203.0,37,263
458585,458585,T91699,1948,23/11/89,F,THANE,10356.79,2016-09-27,200113.0,147.0,37,263
458606,458606,T91802,7129,11/7/89,M,DELHI,11998.2,2016-09-27,185508.0,107.0,37,263
458624,458624,T91890,3766,26/2/93,F,JEWELLARS THANE,0.9,2016-09-27,201350.0,500.0,37,263
458633,458633,T91934,5233,9/2/83,M,TIRUPPUR,5441.63,2016-09-27,200538.0,664.0,37,263
458638,458638,T91949,5598,1/1/1800,M,LUDHIANA,45355.08,2016-09-27,223518.0,750.0,37,263
458664,458664,T92075,3203,15/6/89,M,MUMBAI,31867.29,2016-09-27,233105.0,1034.0,37,263
458698,458698,T92222,715,2/5/88,M,DELHI,7499.89,2016-09-27,184243.0,509.0,37,263
458703,458703,T92244,2256,29/12/85,M,NAGPUR,139776.64,2016-09-27,194010.0,215.0,37,263
458795,458795,T92541,2232,26/3/86,F,NEW DELHI,1632833.06,2016-09-27,202658.0,414.0,37,263
458836,458836,T92639,926,5/10/90,M,BANGALORE,27914.49,2016-09-27,195541.0,64.0,37,263
458974,458974,T92942,3672,11/7/50,M,MUMBAI,851121.5,2016-09-27,222924.0,1143.0,37,263
459007,459007,T93018,5777,21/6/88,M,BHANDARA,5953.78,2016-09-27,194557.0,55.0,37,263
459009,459009,T93020,6580,7/11/89,M,NASHIK,9711.78,2016-09-27,193950.0,119.0,37,263
459066,459066,T93137,4735,17/9/85,M,DOMBIVLI,549.97,2016-09-27,205344.0,180.0,37,263
459081,459081,T93171,1330,10/6/86,F,MULUND EAST,87235.6,2016-09-27,192539.0,140.0,37,263
459083,459083,T93174,4834,1/1/51,M,BENGALORE,67894.61,2016-09-27,192416.0,300.0,37,263
459130,459130,T93292,938,1/3/79,M,ALWAR,61346.16,2016-09-27,202153.0,307.0,37,263
459132,459132,T93299,460,,M,MUMBAI,144797.84,2016-09-27,204246.0,532.0,37,263
459148,459148,T93339,3756,1/1/89,M,DELHI,68.19,2016-09-27,184319.0,550.0,37,263
459162,459162,T93388,1174,18/8/78,F,CHENNAI,10320.25,2016-09-27,145229.0,70.0,37,263
459163,459163,T93390,4440,20/11/92,M,REWARI,33873.86,2016-09-27,183354.0,200.0,37,263
459175,459175,T93415,3614,28/9/82,F,KOLKATA,26488.07,2016-09-27,183449.0,699.0,37,263
459267,459267,T5170,729,1/1/1800,M,GHAZIABAD,89633.04,2016-08-18,94724.0,1219.0,31,223
459318,459318,T389975,202,11/12/82,M,NEW DELHI,35091.59,2016-08-18,81016.0,741.86,31,223
459366,459366,T390251,2804,3/1/86,M,KANNAD AURANGABAD,1653.41,2016-08-18,90940.0,17.0,31,223
459424,459424,T390559,185,2/9/87,M,REWARI,46714.13,2016-08-18,84708.0,26.0,31,223
459458,459458,T390971,7077,1/1/1800,M,NASHIK,1344.57,2016-08-18,85813.0,250.0,31,223
459465,459465,T391071,4369,22/6/96,F,NOIDA,46778.14,2016-08-18,1535.0,429.0,31,223
459542,459542,T392207,577,22/5/91,M,SILIGURI,3574.85,2016-08-18,30256.0,38.0,31,223
459558,459558,T392233,107,6/9/94,F,JAIPUR,78.44,2016-08-18,80248.0,200.0,31,223
459677,459677,T393683,7089,4/11/93,F,THANE,1101.92,2016-08-18,75956.0,38.0,31,223
459713,459713,T394053,6443,29/4/77,M,NAVI MUMBAI,9822.52,2016-08-18,92059.0,500.0,31,223
459777,459777,T394506,4744,14/2/79,M,GUNTUR,11390.83,2016-08-18,112014.0,595.0,31,223
459810,459810,T394546,1501,12/10/92,M,DELHI,66.67,2016-08-18,94449.0,30.0,31,223
459824,459824,T394562,626,24/4/98,M,AGRA,305.35,2016-08-18,94128.0,130.0,31,223
459836,459836,T394577,1329,8/5/82,M,DELHI,628684.05,2016-08-18,90924.0,139.0,31,223
459857,459857,T394740,4704,24/3/90,F,NEW DELHI,110190.78,2016-08-18,105126.0,300.0,31,223
459889,459889,T394780,3649,1/1/1800,M,DERABASSI,22302.25,2016-08-18,92853.0,300.0,31,223
459932,459932,T394950,6558,12/4/93,M,NOIDA,5294.19,2016-08-18,101937.0,200.0,31,223
459937,459937,T394957,4947,9/9/88,F,MUMBAI,187539.18,2016-08-18,112458.0,250.0,31,223
459947,459947,T394970,3573,12/7/84,M,NEW DELHI,67.5,2016-08-18,111302.0,314.13,31,223
459984,459984,T395016,6252,23/12/92,M,JAMSHEDPUR,235.83,2016-08-18,91250.0,200.0,31,223
459986,459986,T395018,1136,23/5/90,M,BANGALORE,3100.76,2016-08-18,34343.0,30.0,31,223
459991,459991,T395024,3179,13/8/89,F,GURGAON,99181.66,2016-08-18,93234.0,799.0,31,223
459995,459995,T395029,3538,31/3/87,M,BAMBOLIM,74.42,2016-08-18,40843.0,120.0,31,223
460017,460017,T395175,3314,1/12/81,M,NEW DELHI,19553.71,2016-08-18,103506.0,150.0,31,223
460031,460031,T395193,1024,21/3/83,M,NEW DELHI,266707.4,2016-08-18,100712.0,25.0,31,223
460149,460149,T395779,4960,26/12/93,M,AGRA,7919.12,2016-08-18,83842.0,300.0,31,223
460151,460151,T395783,7110,5/8/91,M,NEW DELHI,3194.26,2016-08-18,95014.0,37.0,31,223
460184,460184,T396026,2871,29/9/88,F,TECH WEB CENTER MUMBAI,5385.34,2016-08-18,92633.0,70.0,31,223
460209,460209,T396235,4944,18/8/90,M,ROHTAK,41656.84,2016-08-18,112927.0,50.0,31,223
460232,460232,T396265,2528,8/5/90,F,HYDERABAD,7611.8,2016-08-18,113130.0,441.0,31,223
460260,460260,T396498,3829,21/1/89,M,CYBERCITY GURGAON,7099.99,2016-08-18,112537.0,1000.0,31,223
460276,460276,T396522,4110,5/4/85,M,MADHUBANI,32589.29,2016-08-18,93144.0,425.0,31,223
460283,460283,T396530,2038,5/6/83,M,THANE,37439.76,2016-08-18,93709.0,519.0,31,223
460307,460307,T396748,6824,10/8/81,M,DELHI,225808.98,2016-08-18,111125.0,1000.0,31,223
460309,460309,T396751,6522,10/6/94,F,WEST GODAVARI,172.17,2016-08-18,111710.0,102.5,31,223
460336,460336,T396784,2195,13/8/96,M,NAINITAL,9191.41,2016-08-18,94223.0,11.0,31,223
460412,460412,T397053,1209,15/9/77,M,HOWRAH,131.1,2016-08-18,93933.0,150.0,31,223
460423,460423,T397065,235,8/5/89,M,VIZIANAGARAM,3876.49,2016-08-18,93421.0,500.0,31,223
460429,460429,T397072,1394,5/11/85,F,GURGAON,27168.23,2016-08-18,84210.0,326.9,31,223
460471,460471,T397277,731,17/1/83,M,GURGAON,48034.18,2016-08-18,101619.0,380.0,31,223
460480,460480,T397289,1765,11/7/90,M,NASHIK,51913.47,2016-08-18,91623.0,70.0,31,223
460496,460496,T397311,3639,4/6/79,M,CHIDAMBARAM,79558.69,2016-08-18,90750.0,200.0,31,223
460505,460505,T397339,6138,29/7/88,M,NOIDA,23083.67,2016-08-18,84935.0,310.0,31,223
460518,460518,T397526,7044,25/3/93,F,DELHI,116204.62,2016-08-18,111143.0,32.0,31,223
460564,460564,T397609,2130,15/3/93,M,MADINIPUR,3377.85,2016-08-18,80849.0,40.0,31,223
460715,460715,T398118,133,7/7/92,F,GURGAON,6.58,2016-08-18,114947.0,100.0,31,223
460775,460775,T398200,3324,15/4/91,M,MUMBAI,1936.61,2016-08-18,4318.0,76.0,31,223
460835,460835,T398283,1719,1/1/1800,M,MANGALORE,85886.58,2016-08-18,124802.0,1000.0,31,223
460839,460839,T398287,2141,30/12/84,M,MUMBAI,13276.63,2016-08-18,125129.0,700.0,31,223
460860,460860,T398316,6093,22/11/89,F,DELHI,39383.19,2016-08-18,111020.0,297.0,31,223
460861,460861,T398317,1058,25/9/78,M,GHAZIABAD,2418.6,2016-08-18,110050.0,300.0,31,223
460900,460900,T398377,3120,21/9/82,M,MUMBAI,16930.14,2016-08-18,637.0,120.0,31,223
460914,460914,T398395,1662,17/2/90,M,GUWAHATI,4435.79,2016-08-18,4355.0,149.0,31,223
460953,460953,T398445,6178,10/11/82,M,COORG,1141367.93,2016-08-18,131946.0,449.0,31,223
460971,460971,T398470,562,25/11/95,M,RAJKOT,131016.8,2016-08-18,132840.0,300.0,31,223
460974,460974,T398473,2606,30/12/86,M,MUMBAI,5730.44,2016-08-18,64630.0,105.0,31,223
460981,460981,T398483,1412,18/1/93,M,DELHI,7565.62,2016-08-18,133542.0,100.0,31,223
460986,460986,T398489,2086,20/3/94,M,DELHI,56370.85,2016-08-18,122359.0,72.0,31,223
460989,460989,T398492,7278,1/1/1800,M,NEW DELHI,92763.83,2016-08-18,123605.0,454.0,31,223
461035,461035,T398566,3654,8/8/90,M,PURULIA,34127.33,2016-08-18,115744.0,92.0,31,223
461042,461042,T398577,2085,15/9/81,M,GURGAON,203602.86,2016-08-18,63118.0,1500.0,31,223
461050,461050,T398586,1587,16/7/89,M,SONEPAT,23591.44,2016-08-18,83908.0,220.0,31,223
461063,461063,T398601,1727,20/12/84,M,RAJAHMUNDRY,2594.91,2016-08-18,5000.0,50.0,31,223
461178,461178,T398768,3198,15/6/82,M,TRICHY,2817.69,2016-08-18,120002.0,200.0,31,223
461269,461269,T398877,220,16/6/66,M,KOLKATA,314770.67,2016-08-18,133746.0,10.0,31,223
461350,461350,T398981,2751,2/4/64,M,GURGAON,88112.64,2016-08-18,120514.0,1000.0,31,223
461356,461356,T398990,452,10/5/89,M,DHARMAPURI,17.69,2016-08-18,125125.0,200.0,31,223
461411,461411,T399061,35,1/10/92,M,MUMBAI,83.46,2016-08-18,4558.0,53.0,31,223
461414,461414,T399064,3774,29/10/88,M,FARIDABAD,6508.66,2016-08-18,15841.0,322.0,31,223
461448,461448,T399105,1254,3/12/91,M,NOIDA,348848.44,2016-08-18,133955.0,80.0,31,223
461500,461500,T399180,218,24/9/71,M,NOIDA,98631.17,2016-08-18,113421.0,581.0,31,223
461521,461521,T399210,1089,1/4/93,M,DELHI,2.29,2016-08-18,113241.0,148.0,31,223
461536,461536,T399228,4203,5/7/87,M,RANCHI RANCHI,14701.8,2016-08-18,63815.0,335.0,31,223
